,title,desc,url,source,date,sentiment,confidence
108,'Probably the best use of cash': Warren Buffett likes businesses that dole out dividends — but he absolutely loves it when they do this instead. 3 'share cannibals' to watch now,Share repurchases are similar to dividends.,https://finance.yahoo.com/news/probably-best-cash-warren-buffett-110000874.html,Moneywise,2023-10-24,neutral,0.905974805355072
109,Trending tickers: Bitcoin | Hermès | Barclays | Arm,The latest investor updates on stocks that are trending on Tuesday.,https://finance.yahoo.com/news/trending-tickers-bitcoin-hermes-barclays-arm-104437773.html,Yahoo Finance UK,2023-10-24,neutral,0.9032891392707825
110,Looking for Tech Stocks? These 3 Are Great Buys.,These companies have powerful positions in tech and could have a lot to offer stockholders as the industry develops.,https://finance.yahoo.com/m/d56e2aba-3418-3179-842e-a4f791d34a0c/looking-for-tech-stocks-.html,Motley Fool,2023-10-24,neutral,0.5772119760513306
111,Apple’s ‘carbon neutral’ claims come under scrutiny,iPhone maker flags credentials of its latest Watch products as EU seeks to clamp down on ‘greenwashing’,https://finance.yahoo.com/m/b6efe9d5-c3dc-3b53-bf6f-c3cd0980842b/apple%E2%80%99s-%E2%80%98carbon-neutral%E2%80%99.html,Financial Times,2023-10-24,negative,0.9473956823348999
112,"Big Tech Q3 Earnings: Top Questions for the CEOs of Google, Meta, Apple, Amazon","How is the antitrust trial going? What comes after the ""year of efficiency""?",https://finance.yahoo.com/news/big-tech-q3-earnings-top-005842811.html,Observer,2023-10-24,neutral,0.910326361656189
113,Why the Market Dipped But Apple (AAPL) Gained Today,"In the latest trading session, Apple (AAPL) closed at $173, marking a +0.07% move from the previous day.",https://finance.yahoo.com/news/why-market-dipped-apple-aapl-214519022.html,Zacks,2023-10-24,positive,0.6602306962013245
114,"Taylor Swift Tops Scorsese, Holding Hollywood Royalty at Bay","(Bloomberg) -- The film version of Taylor Swift’s stadium tour held on to the box-office lead for a second-straight weekend, outdrawing a new Martin Scorsese drama from Apple Inc.Most Read from BloombergLi Keqiang, China’s Second-Most Powerful Man for a Decade, Dies at 68Tech Giants Signal Rebound as Amazon, Intel Rally: Markets WrapIsrael Latest: US Strikes Two Iran-Linked Facilities in SyriaControversial Chip in Huawei Phone Produced on ASML MachineUS Economy Grew at a 4.9% Pace Last Quarter,",https://finance.yahoo.com/news/taylor-swift-tops-scorsese-holding-211913886.html,Bloomberg,2023-10-24,positive,0.8213608860969543
115,Apple to spend $1 billion on AI in catch-up move: report,"Apple was caught off guard by the sudden rise of generative artificial intelligence and is now investing $1 billion to catch up, according to a new report.",https://finance.yahoo.com/news/apple-spend-1-billion-ai-204448160.html,Fox Business,2023-10-24,neutral,0.7544746994972229
116,Apple's 'Killers of the Flower Moon' highlights tech giant's film strategy shift,"Apple's ""Killers of the Flower Moon"" shows how the tech giant is embracing theatrical releases to drive subscribers to its flagship streaming service Apple TV+.",https://finance.yahoo.com/news/apples-killers-of-the-flower-moon-highlights-tech-giants-film-strategy-shift-200537725.html,Yahoo Finance,2023-10-24,neutral,0.6342496275901794
117,"China Rattles Foreign Firms With New Arrests, Foxconn Probe","(Bloomberg) -- Chinese authorities are again shaking the confidence of foreign companies in the country with a series of arrests across industries and an investigation into Foxconn Technology Group, Apple Inc.’s most important partner and one of the largest employers in China.Most Read from BloombergAn Oil Giant Quietly Ditched the World’s Biggest Carbon Capture PlantWall Street Trading Rattled by Wild Treasury Moves: Markets WrapChina Repeats Its View That Israel Must Protect CiviliansHostages",https://finance.yahoo.com/news/china-rattles-foreign-firms-again-014241600.html,Bloomberg,2023-10-24,negative,0.8902433514595032
118,iPhone Sales Are Weak. Apple’s Future Depends on Their Strength: Analysts.,J.P. Morgan analyst Samik Chatterjee says that lead times for the iPhone 15 moderated for the fourth consecutive week.,https://finance.yahoo.com/m/0e200438-90b8-37e3-a2a2-2302fb52b642/iphone-sales-are-weak-.html,Barrons.com,2023-10-24,negative,0.9017839431762695
119,Taylor Swift Eras Tour outperforms Scorsese film in theaters,"Taylor Swift's record-breaking Eras Tour concert film outperformed Martin Scorsese’s Killers of the Flower Moon at the box office this weekend in the latter's theatrical premiere. Yahoo Finance Entertainment Reporter Alexandra Canal reports on the continued success of the Eras Tour film and Taylor Swift's influence across industries, such as the boost to Travis Kelce jersey sales after her appearances at Kansas City Chief's games. Click here to watch the full interview on the Yahoo Finance YouTube page or you can watch this full episode of Yahoo Finance Live here.",https://finance.yahoo.com/video/taylor-swift-eras-tour-outperforms-161446814.html,Yahoo Finance Video,2023-10-24,neutral,0.7990607023239136
120,"Apple Stock: iPhone 15 Pro Models Demand Holds Steady, Lower-End Models See Lead Time Shifts","There have been reports that iPhone 15 sales are not quite as strong as Apple (NASDAQ:AAPL) would have liked, particularly in key markets such as China. However, according to Evercore analyst Amit Daryanani, the picture is not conclusively negative. Although in some region, lead times have been falling, Evercore’s iPhone tracking endeavors show the data points to “stable demand for the iPhone 15 Pro and Pro Max models vs. a year ago across most geographies.” That said, the past week has seen low",https://finance.yahoo.com/news/apple-stock-iphone-15-pro-155605891.html,TipRanks,2023-10-23,negative,0.8899500966072083
121,China Probes of Foxconn Sends Apple Supplier's Stock Lower,"Chinese probes into one of Apple's top suppliers, Foxconn Technology Group, unnerved investors Monday. Over the weekend, Chinese state media said [tax authorities were scrutinizing some of Foxconn's China facilities](https://www.",https://finance.yahoo.com/m/1bd94055-9b78-36c1-99ed-7fd563fabaf2/china-probes-of-foxconn-sends.html,The Wall Street Journal,2023-10-23,negative,0.9492101669311523
122,"Foxconn faces tax audit, land use investigation from China","Apple (AAPL) iPhone manufacturer Foxconn Technology (2354.TW) is facing a tax audit and a probe into its land use by the Chinese government. Yahoo Finance Tech Editor Dan Howley details the news surrounding the Taiwanese company as more Big Tech companies seek to expand their supply chains outside of China. For more expert insight and the latest market action, click here to watch this full episode of Yahoo Finance Live.",https://finance.yahoo.com/video/foxconn-faces-tax-audit-land-134209186.html,Yahoo Finance Video,2023-10-23,neutral,0.9132449626922607
123,Apple slides amid reports of China tax probe into iPhone assembler Foxconn,"Taiwan based Foxconn, the world's biggest assembler of Apple iPhones, is reportedly in the crosshairs of tax authorities in China.",https://finance.yahoo.com/m/7907dbfe-1cc9-3b3c-bd6e-480b311f9502/apple-slides-amid-reports-of.html,TheStreet.com,2023-10-23,negative,0.9498535394668579
124,Garmin (GRMN) Bolsters Smartwatch Offerings With ECG App,"Garmin (GRMN) incorporates ECG App into its smartwatch lineup, namely, epix Pro, fenix 7 Pro, Venu 3 and tactix 7, enabling users to record an ECG and check vital signs directly from their smartwatch.",https://finance.yahoo.com/news/garmin-grmn-bolsters-smartwatch-offerings-133000412.html,Zacks,2023-10-23,neutral,0.5379260182380676
125,"Midday movers: Hess, Chevron, Okta, Apple and more",Investing.com -- U.S. stocks reversed earlier losses to turn green on Monday despite rising bond yields as investors await quarterly earnings from a number of tech giants this week.,https://finance.yahoo.com/news/chevron-apple-tesla-fall-premarket-073153587.html,Investing.com,2023-10-23,positive,0.690771758556366
126,Apple's job listings suggest it plans to infuse AI in multiple products,"Apple seems to be finally getting serious about infusing generative AI into its products after announcing a solitary ""Transformer"" model-based autocorrect feature on iOS 17 earlier this year. The company has shared several job opportunities listing specific needs for generative AI in the last few weeks. For instance, a role on the App Store platform says that the company is ""working on a generative AI-based developer experience platform for internal use and assist our app development team."" Anot",https://finance.yahoo.com/news/apples-job-listings-suggest-plans-123535202.html,TechCrunch,2023-10-23,neutral,0.6487211585044861
127,"3 Large-Cap Stocks That Could Surge By Over 20%, According To Analysts","The stock market has finally begun recovering from the worst bear market since 2008, with the S&P 500 index rising by nearly 12% year to date. The tech sector boasted a stellar recovery after a brutal rout last year, as evidenced by the Nasdaq Composite Index's 26% gain so far this year. But the market volatility is far from over. The Federal Reserve's decision to raise interest rates at least once again this year and the growing geopolitical tensions globally have resulted in volatility levels",https://finance.yahoo.com/news/3-large-cap-stocks-could-123007874.html,Benzinga,2023-10-23,positive,0.8618038892745972
128,Apple (AAPL) Shares Pulled Back in Q3,"Aristotle Atlantic Partners, LLC, an investment advisor, released its “Large Cap Growth Strategy” third quarter 2023 investor letter. A copy of the same can be downloaded here. In the third quarter, Aristotle Atlantic’s Large Cap Growth Strategy delivered -5.34% gross of fees (-5.51% net of fees) underperforming the Russell 1000 Growth Index’s return of -3.13%. Security […]",https://finance.yahoo.com/news/apple-aapl-shares-pulled-back-122054794.html,Insider Monkey,2023-10-23,negative,0.9579486846923828
129,Trending tickers: Apple | Amazon | Barclays | Tesla,The latest investor updates on stocks that are trending on Monday.,https://finance.yahoo.com/news/apple-amazon-barclays-tesla-trending-tickers-121031025.html,Yahoo Finance UK,2023-10-23,neutral,0.8958780765533447
130,5 Things to Know Before Markets Open,Chevron announced it will buy Hess for $53 billion and Apple shares fell after China launched tax probes into key supplier Foxconn. Here’s what investors need to know today.,https://finance.yahoo.com/m/3090c158-d779-3bdb-8e85-e5a203f1b0d1/5-things-to-know-before.html,Investopedia,2023-10-23,neutral,0.5723763704299927
131,Is It Time To Consider Buying Apple Inc. (NASDAQ:AAPL)?,"Apple Inc. ( NASDAQ:AAPL ) saw significant share price movement during recent months on the NASDAQGS, rising to highs...",https://finance.yahoo.com/news/time-consider-buying-apple-inc-110027871.html,Simply Wall St.,2023-10-23,positive,0.9495171308517456
132,"The Zacks Analyst Blog Highlights Apple, Amgen, Becton, Dickinson, UnitedHealth and Verisk","Apple, Amgen, Becton, Dickinson, UnitedHealth and Verisk are included in this Analyst Blog.",https://finance.yahoo.com/news/zacks-analyst-blog-highlights-apple-103200584.html,Zacks,2023-10-23,neutral,0.9494228959083557
133,UPDATE 1-Chinese retailers offer deep iPhone 15 discounts,"Chinese e-commerce platforms including JD.com, PDD Holdings' Pinduoduo and Alibaba's Taobao are offering big discounts on Apple's latest iPhone 15, with some going for up to 1,501 yuan ($205.14) below the retail price.  Analysts say the iPhone 15 has not been selling as well in China as its predecessor.  Counterpoint Research said last week that iPhone 15 sales in China were down 4.5% compared with the iPhone 14, in the first 17 days after its market launch.",https://finance.yahoo.com/news/1-chinese-retailers-offer-deep-101325886.html,Reuters,2023-10-23,negative,0.9754791855812073
134,Apple's iPhone 15 already being discounted on Chinese e-commerce sites in run up to Double 11 sales festival,"Apple's new iPhone 15 series is already subject to steep discounts on Chinese e-commerce websites in the run up to this year's Double 11 online sales extravaganza, with the iconic smartphone up against stiff competition from Huawei Technologies' Mate 60 Pro 5G handset. The iPhone 15 and 15 Plus were selling at around 800 yuan (US$109) and 900 yuan cheaper, respectively, than their official retail prices on Alibaba Group Holding's Taobao platform. Meanwhile, on PDD Holdings' Pinduoduo, the basic",https://finance.yahoo.com/news/apple-iphone-15-already-being-093000453.html,South China Morning Post,2023-10-23,positive,0.563168466091156
135,Foxconn Hit by Chinese Investigations. Why the Apple Supplier Is in China’s Sights.,"Foxconn, also known as Hon Hai Precision Industry, was subjected recently to searches by Chinese authorities, according to China's state-run Global Times newspaper.",https://finance.yahoo.com/m/24ac361a-8ba2-35ca-b749-a878e64d4eab/foxconn-hit-by-chinese.html,Barrons.com,2023-10-23,negative,0.8644150495529175
136,Tim Cook Can’t Make iPhones Without This Chinese Company and Its CEO,Apple is increasingly reliant on China-based Luxshare for manufacturing amid U.S. tensions with Beijing.,https://finance.yahoo.com/m/80f4df88-dbdc-3940-bc3a-a04222d6afc3/tim-cook-can%E2%80%99t-make-iphones.html,The Wall Street Journal,2023-10-23,negative,0.8155986070632935
137,Here’s Why Apple (AAPL) Detracted in Q3,"Wedgewood Partners, an investment management company, released its “Wedgewood Partners Large Cap Focused Growth Fund” third quarter 2023 investor letter. A copy of the same can be downloaded here. In the third quarter, Wedgewood Composite’s net return was -2.4% compared to the Standard & Poor’s -3.3%, Russell 1000 Growth Index’s -3.1%, and Russell 1000 Value Index’s […]",https://finance.yahoo.com/news/why-apple-aapl-detracted-q3-080903843.html,Insider Monkey,2023-10-23,negative,0.8883671760559082
138,Heard on the Street Recap: Six Bites Out of the Apple,The Federal Reserve is hinting it might hit the pause button on interest rates. The decline in stocks kept going anyway on Friday. What seemed like an inevitable march toward a 5% yield on the 10-year Treasury note was halted in its tracks after Fed Chair Jerome Powell signaled that the central bank might hold off on the next rate increase.,https://finance.yahoo.com/m/d2feff75-1038-3fdd-8544-71fc1b5f3e76/heard-on-the-street-recap-.html,The Wall Street Journal,2023-10-23,negative,0.9291732907295227
139,Apple's iPhone 15 sold at deep discount by China's e-commerce giants,"Top Chinese e-commerce platforms are offering discounts on Apple's latest iPhone 15, with JD.com cutting over $200 off the retail price.",https://finance.yahoo.com/news/chinese-retailers-offer-deep-iphone-070709496.html,Reuters,2023-10-23,negative,0.5608444809913635
140,Chinese retailers offer deep iPhone 15 discounts,"Chinese e-commerce platforms including PDD Holdings' Pinduoduo and Alibaba's Taobao are offering deep discounts on Apple's latest iPhone 15 series, with some selling models up to 900 yuan ($123) below the retail price.  Analysts say the iPhone 15 has not been selling as well in China as its predecessor.  Counterpoint Research said last week that iPhone 15 sales in China were down 4.5% versus the iPhone 14 in the first 17 days after its market launch.",https://finance.yahoo.com/news/chinese-retailers-offer-deep-iphone-070355281.html,Reuters,2023-10-23,negative,0.9752978682518005
141,"China rattles foreign firms again with arrests, Foxconn probe",Shares in Foxconn and Hon Hai sank after Chinese authorities began a probe into Apple's most important partner and made a series of arrests across industries.,https://finance.yahoo.com/news/china-rattles-foreign-firms-again-014241196.html,Bloomberg,2023-10-23,negative,0.966320276260376
142,"Treasury yields, Foxconn, tech earnings  - what's moving markets","Rising U.S. Treasury yields continue to weigh on stock markets at the start of a week that includes the release of earnings from a number of tech giants.  Crude slips back as aid enters Gaza, while Apple is under pressure as its main supplier, Foxconn, faces a tax probe in China.  U.S. bond yields are on the rise again, with the yield on the benchmark 10-year Treasury back up to 4.969% on Monday, just short of the widely-watched 5% threshold, having surged almost 30 basis points last week alone.",https://finance.yahoo.com/news/treasury-yields-foxconn-tech-earnings-043314313.html,Investing.com,2023-10-23,positive,0.597888171672821
143,iPhone Assembler Hon Hai Dives After China Starts Probes,"(Bloomberg) -- Hon Hai Precision Industry Co. fell its most in more than three months after Beijing launched a series of investigations into its operations in China, targeting a key Apple Inc. supplier and one of the country’s largest employers.Most Read from BloombergControversial Chip in Huawei Phone Produced on ASML MachinePost-Earnings Meta Rally Fails to Prop Up QQQ: Markets WrapTrump Signals Support for Johnson’s Bid to Become House SpeakerTrump Ally Mike Johnson Elected House Speaker, Shi",https://finance.yahoo.com/news/iphone-assembler-hon-hai-dives-010601227.html,Bloomberg,2023-10-23,negative,0.9573993682861328
144,PayPal's New Boss,"When PayPal Holdings reports third quarter earnings on Nov. 1, it'll give new Chief Executive Alex Chriss his first chance to lay out his turnaround strategy.",https://finance.yahoo.com/m/05189731-ff16-33e1-b077-dfead8ad1cb9/paypal-s-new-boss.html,Investor's Business Daily,2023-10-23,neutral,0.8100882768630981
145,Apple Supplier Foxconn Faces Chinese Investigations,"The Taiwan-based Apple supplier, whose founder is seeking the Taiwan presidency, said it is cooperating with Chinese authorities.",https://finance.yahoo.com/m/78a7b461-b9f6-3977-9e02-ec7ae825c7c0/apple-supplier-foxconn-faces.html,The Wall Street Journal,2023-10-23,neutral,0.5457832217216492
146,Prediction: 2 Magnificent Artificial Intelligence (AI) Growth Stocks That Will Join Apple and Microsoft in the $2 Trillion Club by 2033,"There's been a paradigm shift in AI this year, and these two stalwarts will be big players in the ongoing revolution.",https://finance.yahoo.com/m/97235c7d-510f-3aa6-8d9a-e7ed92098ffe/prediction-2-magnificent.html,Motley Fool,2023-10-23,positive,0.5442835688591003
147,China raids iPhone maker Foxconn as founder runs to be Taiwan president,Chinese officials have raided the offices of key Apple supplier Foxconn as the company’s founder prepares to run for the presidency of Taiwan.,https://finance.yahoo.com/news/china-raids-iphone-maker-foxconn-161107153.html,The Telegraph,2023-10-23,negative,0.8928970694541931
148,Retail investors can now bet on music royalties: 'We want people to have access',There's a new way to make money in the music industry — and it involves betting on your favorite songs.,https://finance.yahoo.com/news/retail-investors-can-now-bet-on-music-royalties-we-want-people-to-have-access-150221575.html,Yahoo Finance,2023-10-22,neutral,0.8956463932991028
149,'Quality over quantity': How Apple wants to lure sports fans to its streaming service,Apple has indicated it wants sports — but not just any sport.,https://finance.yahoo.com/news/quality-over-quantity-how-apple-wants-to-lure-sports-fans-to-its-streaming-service-114510539.html,Yahoo Finance,2023-10-22,neutral,0.935263454914093
150,"A grim week for Nvidia and Tesla, but Netflix triumphs: Weekly tech roundup",By Louis Juricic and Sarina Isaacs,https://finance.yahoo.com/news/grim-week-nvidia-tesla-netflix-101438050.html,Investing.com,2023-10-22,neutral,0.8455886244773865
151,"Meta, Amazon Earnings Put Stock Market to the Test","Investors are about to see whether the stock market has more fuel in the tank.  A group of tech stocks known as the Magnificent Seven has powered the S&P 500’s 2023 rally.  Most of those companies will open their books in the coming days, allowing investors to gauge whether big tech and the broader market have room to run.",https://finance.yahoo.com/m/f261c016-3a86-3a72-aa15-8b6c4ad774af/meta-amazon-earnings-put.html,The Wall Street Journal,2023-10-22,neutral,0.8089851140975952
152,"China launches investigation into iPhone maker Foxconn, says state media","China has launched an investigation into Apple iPhone maker Foxconn over tax and land use, Chinese state media reported on Sunday.  The Global Times, citing anonymous sources, said tax authorities inspected Foxconn’s sites in the provinces of Guangdong and Jiangsu and natural resources officials had inspected sites in Henan and Hubei.  Foxconn said it would co-operate with the investigation.",https://finance.yahoo.com/m/ef7845cb-b77d-3a6a-a968-bda3d6bac011/china-launches-investigation.html,Financial Times,2023-10-22,negative,0.5756626725196838
153,Google and Apple Want You to Log In With Passkeys. Here’s What That Means.,"Passwords are inherently flawed, so tech companies are turning to more secure logins that just require your face or fingerprint.",https://finance.yahoo.com/m/077374f3-9f6d-3313-8aa3-3285c798214a/google-and-apple-want-you-to.html,The Wall Street Journal,2023-10-22,neutral,0.553347110748291
154,"3 Stocks That Turned $1,000 Into $1.1 Million (or More)","Consumer products have proven themselves to be excellent long-term investment options.  Virtually nobody alive today was around to benefit directly from those initial public offerings (IPOs), so their history of growth is less beneficial to today's investors.  Three of the best examples of this growth over the last 30 years are Apple (NASDAQ: AAPL), Amazon (NASDAQ: AMZN), and Monster Beverage (NASDAQ: MNST).",https://finance.yahoo.com/m/de12bb6e-84d7-3c13-8c9b-25fb901e3e1b/3-stocks-that-turned-1-000.html,Motley Fool,2023-10-21,neutral,0.7821732759475708
155,Teens Want Parents to Track Their Phones and Monitor Their Every Move,"Downloads of  Life360  doubled in the U.S. since 2021.  Gen Z respondents to a recent survey from Life360 said they share their location when they drive, when they go on dates and when they attend concerts and other large gatherings.  Emery Littig’s biggest fear is being abducted.",https://finance.yahoo.com/m/221d3990-e1b6-3313-95ff-35f810f15617/teens-want-parents-to-track.html,The Wall Street Journal,2023-10-21,neutral,0.8407268524169922
156,Nearly $212 Billion of Warren Buffett's Portfolio Is Invested in These 3 Super-Reliable Dividend Stocks,"You might not think of Warren Buffett as a dividend investor.  Most of the stocks owned by Berkshire Hathaway (NYSE: BRK.A) (NYSE: BRK.B), though, do pay dividends.  In fact, nearly $212 billion of Buffett's portfolio is invested in these three super-reliable dividend stocks.",https://finance.yahoo.com/m/b6d5af58-d100-3780-bc0d-d09a95fddcac/nearly-212-billion-of-warren.html,Motley Fool,2023-10-21,neutral,0.946397066116333
157,This Stock-Split Stock Is Beating Both Apple and Microsoft in 2023 -- With No Artificial Intelligence (AI) Tailwind at All,"Apple (NASDAQ: AAPL) shares have soared close to 40%, while Microsoft (NASDAQ: MSFT) stock is up around 23%.  Investors' excitement about artificial intelligence (AI) has helped boost many tech stocks.  This stock-split stock is beating both Apple and Microsoft -- with no AI tailwind at all.",https://finance.yahoo.com/m/53150bcd-e86e-3aba-bca6-277c7f9fdcd5/this-stock-split-stock-is.html,Motley Fool,2023-10-21,positive,0.922474205493927
158,"Apple CEO Tim Cook meets Chinese vice-premier, renews commitment to China","Chinese Vice-Premier Ding Xuexiang and Apple CEO Tim Cook have met in Beijing, with both committing to Apple's participation in developing the country's digital economy and hi-tech supply chain, as the US tech giant attempts to shift its China narrative amid controversies over national security and censorship. After a quiet start, Cook's surprise China trip has ramped up over the past few days, to include meetings with Ding and other high ranking officials such as Ministry of Industry and Inform",https://finance.yahoo.com/news/apple-ceo-tim-cook-meets-093000314.html,South China Morning Post,2023-10-21,positive,0.8167938590049744
159,Top 20 Brands Among Gen Z in the US by Mindshare,"In this article, we will cover the top 20 brands among Gen Z in the US by Mindshare. If you want to skip our detailed analysis, you can directly go to Top 5 Brands Among Gen Z in the US by Mindshare. According to a report by McKinsey, Generation Z is the second youngest generation […]",https://finance.yahoo.com/news/top-20-brands-among-gen-085132253.html,Insider Monkey,2023-10-21,neutral,0.9470841288566589
160,Apple Stock Falls Again. What’s Behind the Losing Streak.,"Apple  stock fell for the sixth straight day on Friday.  Apple  (ticker: AAPL) stock finished 1.5% lower at $172.88.  This losing streak is the longest since January 2022, according to Dow Jones Market Data.",https://finance.yahoo.com/m/989f4b8e-67a4-30d6-a72f-407745d9821e/apple-stock-falls-again-.html,Barrons.com,2023-10-21,negative,0.9750033617019653
161,Apple Stock is on a Losing Streak,"$122 BILLION That's roughly how much market value Apple has lost over the last six trading sessions. Apple shares are set for their longest losing streak since January 2022. The stock, off more than 1% today, has fallen about 4% over the past six down sessions.",https://finance.yahoo.com/m/c5532d6a-a41f-387a-8687-bd16eec74ac4/apple-stock-is-on-a-losing.html,The Wall Street Journal,2023-10-21,negative,0.9726583361625671
162,"Top Stock Reports for Apple, Amgen & Becton, Dickinson","Today's Research Daily features new research reports on 12 major stocks, including Apple Inc. (AAPL), Amgen Inc. (AMGN) and Becton, Dickinson and Company (BDX).",https://finance.yahoo.com/news/top-stock-reports-apple-amgen-184100616.html,Zacks,2023-10-21,neutral,0.9475930333137512
163,How Does Apple Card Savings Compare to the Best Savings Account Rates?,Apple's savings account pays more than what your primary bank is probably paying. But it's still a lot less than you can earn from the best high-yield savings accounts.,https://finance.yahoo.com/m/e35c90b5-bdf9-3c61-a5a3-a84bc5c7e37f/how-does-apple-card-savings.html,Investopedia,2023-10-21,neutral,0.8134506940841675
164,"Apple bets on theater push, starting with Scorsese film","Apple Original Films (AAPL) is releasing Martin Scorsese's ""Killers of the Flower Moon"" in theaters this weekend as part of Apple's $1 billion push into box office premieres. Yahoo Finance’s Alexandra Canal reports on the possibility of more streamers moving toward theatrical releases and the financial benefits of this route. For more expert insight and the latest market action, click here to watch this full episode of Yahoo Finance Live.",https://finance.yahoo.com/video/apple-bets-1b-theater-push-163848600.html,Yahoo Finance Video,2023-10-21,neutral,0.840310275554657
165,Tesla Stock Had a Horrible Day. Here’s What Comes Next.,"Tesla  stock had another terrible day after earnings.  Tesla stock (ticker: TSLA) tanked for the third consecutive time after the electric-vehicle maker reported quarterly numbers.  Price cuts pushed operating profit margins below 8%, down almost 10 percentage points year over year.",https://finance.yahoo.com/m/52a05a5a-b8e9-3160-950b-e86153d3523c/tesla-stock-had-a-horrible.html,Barrons.com,2023-10-20,negative,0.9751675724983215
166,"""Magnificent Seven"" Earnings Underway: ETFs in Spotlight",The big seven companies are a big contributor to S&P earnings. Third-quarter earnings of this group of companies are expected to grow 34.9% from the same period last year on 11.2% higher revenues,https://finance.yahoo.com/news/magnificent-seven-earnings-underway-etfs-140500348.html,Zacks,2023-10-20,positive,0.9526696801185608
167,Dabbling In The Metaverse: Will It Pay Off For Meta Stock?,"As Meta stock bounces back, the company is hoping a new VR headset, smart glasses and AI chatbots can revive its metaverse push.",https://finance.yahoo.com/m/2379fe54-9cf5-3815-b7fd-9ef1904d3a9c/dabbling-in-the-metaverse-.html,Investor's Business Daily,2023-10-20,positive,0.8116586804389954
168,"China vice premier pushes for more Apple investment, cooperation","China's Vice Premier Ding Duexiang told Apple CEO Tim Cook the group was welcome to participate in developing China's digital economy, as Cook made a surprise visit to Beijing less than a month after the Chinese launch of its iPhone 15.  Cook's visit comes as competition between the U.S. tech giant and China's Huawei heats up in Apple's third-largest market, and as Beijing tightens oversight on security concerns.",https://finance.yahoo.com/news/china-vice-premier-pushes-more-123634551.html,Reuters,2023-10-20,positive,0.7487434148788452
169,"UPDATE 1-China vice premier pushes for more Apple investment, cooperation","China's Vice Premier Ding Duexiang told Apple CEO Tim Cook the group was welcome to participate in developing China's digital economy, as Cook made a surprise visit to Beijing less than a month after the Chinese launch of its iPhone 15.  Cook's visit comes as competition between the U.S. tech giant and China's Huawei heats up in Apple's third-largest market, and as Beijing tightens oversight on security concerns.",https://finance.yahoo.com/news/1-china-vice-premier-pushes-123327751.html,Reuters,2023-10-20,positive,0.7253730297088623
